date,portfolio_return,benchmark_return
2021-01-05 00:00:00-05:00,0.031309227422915135,0.006887519276698173
2021-01-06 00:00:00-05:00,0.03306147856151305,0.00597866930685087
2021-01-07 00:00:00-05:00,0.009537791543084794,0.014857277512843492
2021-01-08 00:00:00-05:00,-0.002714394669726489,0.0056977599443275295
2021-01-11 00:00:00-05:00,0.0042533955280137595,-0.006740940007475493
2021-01-12 00:00:00-05:00,0.026520297705263256,0.0002112471012536421
2021-01-13 00:00:00-05:00,-0.006551698995524269,0.002693110602390414
2021-01-14 00:00:00-05:00,0.015157010342592064,-0.0035020566248414875
2021-01-15 00:00:00-05:00,-0.016171887864787265,-0.007292754339187968
2021-01-19 00:00:00-05:00,0.006989494890817988,0.007851958330423958
2021-01-20 00:00:00-05:00,0.002355513216533206,0.01383879121266851
2021-01-21 00:00:00-05:00,-0.014437667439677653,0.0009115283226626136
2021-01-22 00:00:00-05:00,0.0014461561771805464,-0.0035394139435042105
2021-01-25 00:00:00-05:00,-0.006807273848930112,0.003943962536643308
2021-01-26 00:00:00-05:00,-0.010258886921041589,-0.0015609014565313162
2021-01-27 00:00:00-05:00,-0.010026376528627617,-0.024440490024358885
2021-01-28 00:00:00-05:00,0.013145682607950982,0.00860021755141016
2021-01-29 00:00:00-05:00,-0.02381009456663099,-0.020019615647619338
2021-02-01 00:00:00-05:00,0.01992422644612011,0.01664552276071274
2021-02-02 00:00:00-05:00,0.009030004851905271,0.014140258836322639
2021-02-03 00:00:00-05:00,0.021781175501691657,0.0007860043181675547
2021-02-04 00:00:00-05:00,0.008492547853506005,0.01136589321171444
2021-02-05 00:00:00-05:00,0.007404871698470256,0.003935915309263738
2021-02-08 00:00:00-05:00,0.025664009806077477,0.007221971817382489
2021-02-09 00:00:00-05:00,-0.0025355446648464286,-0.0006659180083458116
2021-02-10 00:00:00-05:00,0.009648256796301435,-0.0004357172896968242
2021-02-11 00:00:00-05:00,-0.007504608503217125,0.0016152983352026862
2021-02-12 00:00:00-05:00,0.007421059751472686,0.004939497376128532
2021-02-16 00:00:00-05:00,0.008584514916351076,-0.0008657990738483168
2021-02-17 00:00:00-05:00,0.006209445738595598,0.00022927347486523253
2021-02-18 00:00:00-05:00,-0.018535715910268723,-0.004255788346000822
2021-02-19 00:00:00-05:00,0.011809778705836604,-0.0017661469668220908
2021-02-22 00:00:00-05:00,0.0069858614504977375,-0.007691652494324019
2021-02-23 00:00:00-05:00,0.0069272006728878285,0.00121455361270284
2021-02-24 00:00:00-05:00,0.022239762316209936,0.01101922481814066
2021-02-25 00:00:00-05:00,-0.024864293388578367,-0.02409574575772233
2021-02-26 00:00:00-05:00,0.0005674194189025039,-0.0051526784405574455
2021-03-01 00:00:00-05:00,0.026262537079288533,0.02424016807109064
2021-03-02 00:00:00-05:00,-0.0008291492578163695,-0.00780324941119559
2021-03-03 00:00:00-05:00,0.014135102962118718,-0.013245585575676011
2021-03-04 00:00:00-05:00,0.011310716266071247,-0.012374795996199062
2021-03-05 00:00:00-05:00,0.018635731435522135,0.01839636830739333
2021-03-08 00:00:00-05:00,0.0015762039979037913,-0.00497871729269217
2021-03-09 00:00:00-05:00,-0.009764004010274347,0.014277518575412484
2021-03-10 00:00:00-05:00,0.0222427060931853,0.006224634760278125
2021-03-11 00:00:00-05:00,0.011399466349869996,0.010139359771592193
2021-03-12 00:00:00-05:00,0.01263401470203281,0.0013466433203335182
2021-03-15 00:00:00-04:00,0.015103342352970579,0.005963522485624262
2021-03-16 00:00:00-04:00,-0.019600485314892706,-0.0012613371305195686
2021-03-17 00:00:00-04:00,0.005587284562871409,0.003409796353956329
2021-03-18 00:00:00-04:00,-0.030306399614720213,-0.014549457444365088
2021-03-19 00:00:00-04:00,0.014090215384918031,-0.0018502354663975096
2021-03-22 00:00:00-04:00,-0.008712416869642959,0.00798466090604899
2021-03-23 00:00:00-04:00,-0.02593500373147073,-0.00787065612514215
2021-03-24 00:00:00-04:00,-0.0008715954829750016,-0.00508332290771063
2021-03-25 00:00:00-04:00,0.006630875381771667,0.0056254083213871375
2021-03-26 00:00:00-04:00,-0.005038090500398063,0.01611503381696977
2021-03-29 00:00:00-04:00,-0.013208099403271062,-0.0005052502662076241
2021-03-30 00:00:00-04:00,0.011378131011201942,-0.0026528610270352138
2021-03-31 00:00:00-04:00,-0.011305447073833592,0.004053324753131138
2021-04-01 00:00:00-04:00,0.010424463075779466,0.010799129889334624
2021-04-05 00:00:00-04:00,-0.0053337807964497965,0.014353110788271062
2021-04-06 00:00:00-04:00,0.004999263515161384,-0.000590573923518134
2021-04-07 00:00:00-04:00,-0.004775917259494594,0.0011572738884195743
2021-04-08 00:00:00-04:00,-0.004191857234860169,0.004746701286845623
2021-04-09 00:00:00-04:00,-0.0011145817931683232,0.007270137142575184
2021-04-12 00:00:00-04:00,-0.007419979679984823,0.0003644775703384173
2021-04-13 00:00:00-04:00,-0.003478885459851977,0.0029640301427809046
2021-04-14 00:00:00-04:00,0.01851930486600641,-0.0034151433252892494
2021-04-15 00:00:00-04:00,-0.002770154052085988,0.010742460571539603
2021-04-16 00:00:00-04:00,-0.0030070182478763863,0.003342199587879291
2021-04-19 00:00:00-04:00,-0.006459230679256528,-0.004913010548312502
2021-04-20 00:00:00-04:00,-0.021332624106489582,-0.007321704109483851
2021-04-21 00:00:00-04:00,0.013283090097469825,0.009462198097262675
2021-04-22 00:00:00-04:00,-0.007721847705423851,-0.00913288234006493
2021-04-23 00:00:00-04:00,0.009110704571113237,0.010842200057888496
2021-04-26 00:00:00-04:00,0.0032813886473568588,0.0020876339795783405
2021-04-27 00:00:00-04:00,-0.00017284148850632564,-0.00021545069305761722
2021-04-28 00:00:00-04:00,0.014004771320801723,-0.00028735536297996855
2021-04-29 00:00:00-04:00,0.006106097647168384,0.006372692850456163
2021-04-30 00:00:00-04:00,-0.004974715773634453,-0.006570366493228841
2021-05-03 00:00:00-04:00,0.014205393300597535,0.0021565729744821294
2021-05-04 00:00:00-04:00,-0.0008909323601354102,-0.0061692182898740455
2021-05-05 00:00:00-04:00,0.016876893180263426,0.00031275722859369637
2021-05-06 00:00:00-04:00,0.0005331299190630745,0.00798536267521155
2021-05-07 00:00:00-04:00,0.02257539563307494,0.007278233413121171
2021-05-10 00:00:00-04:00,-0.009128983537053787,-0.00990239904811463
2021-05-11 00:00:00-04:00,-0.013592828048472982,-0.008924646841422468
2021-05-12 00:00:00-04:00,-0.01564851047359046,-0.021245239188653176
2021-05-13 00:00:00-04:00,0.00040584213016989223,0.012012419045360101
2021-05-14 00:00:00-04:00,0.026147345704268764,0.01535557262186571
2021-05-17 00:00:00-04:00,0.005633641093116598,-0.0025445124403528085
2021-05-18 00:00:00-04:00,-0.012534444274779382,-0.008615913736221281
2021-05-19 00:00:00-04:00,-0.012601394872974413,-0.0026217019315319945
2021-05-20 00:00:00-04:00,0.0009767860297872466,0.01075788859915372
2021-05-21 00:00:00-04:00,0.001315270678842434,-0.0008186561540387549
2021-05-24 00:00:00-04:00,0.012869159701429789,0.010194228809042416
2021-05-25 00:00:00-04:00,-0.014730351245098083,-0.0022186821009769764
2021-05-26 00:00:00-04:00,0.016188809290565744,0.001984242262547564
2021-05-27 00:00:00-04:00,0.012268161857574716,0.0005251145788878198
2021-05-28 00:00:00-04:00,-0.0007311608174115248,0.0017889498213137234
2021-06-01 00:00:00-04:00,0.026121972947578353,-0.0008810373563078455
2021-06-02 00:00:00-04:00,0.007363749082780075,0.0015727051694682803
2021-06-03 00:00:00-04:00,0.0040825408041213875,-0.0037114941157209147
2021-06-04 00:00:00-04:00,0.001995456703581955,0.009145720152058168
2021-06-07 00:00:00-04:00,0.00010898683800475428,-0.0009697720763449658
2021-06-08 00:00:00-04:00,0.0031524811856302737,0.00021288316091117032
2021-06-09 00:00:00-04:00,-0.0065849074953675864,-0.0014917063825882204
2021-06-10 00:00:00-04:00,-0.0009013785976209443,0.004648395099598579
2021-06-11 00:00:00-04:00,0.005283957931579058,0.0016523833358013107
2021-06-14 00:00:00-04:00,-0.008950744613279238,0.00223899538578487
2021-06-15 00:00:00-04:00,0.007441624979668393,-0.001834157259061775
2021-06-16 00:00:00-04:00,-0.0012402771631287058,-0.005583415386259394
2021-06-17 00:00:00-04:00,-0.022650031547401018,-0.0003316664299995997
2021-06-18 00:00:00-04:00,-0.013148286226242973,-0.013490425895487435
2021-06-21 00:00:00-04:00,0.02642568721054107,0.014315933242279977
2021-06-22 00:00:00-04:00,0.0006048432036094287,0.005346274746174107
2021-06-23 00:00:00-04:00,0.0010882731268342162,-0.0012055652463818234
2021-06-24 00:00:00-04:00,0.010472996823559155,0.005915966468752032
2021-06-25 00:00:00-04:00,0.01298760313591384,0.003552056887607513
2021-06-28 00:00:00-04:00,-0.01936464862270641,0.0020160307449230697
2021-06-29 00:00:00-04:00,-0.004958567508694317,0.0005378964682261067
2021-06-30 00:00:00-04:00,0.004269131587075608,0.0008418235518505846
2021-07-01 00:00:00-04:00,0.02032652007220053,0.005536620586755969
2021-07-02 00:00:00-04:00,-0.007371438168546875,0.007643600265748285
2021-07-06 00:00:00-04:00,-0.024574337345204016,-0.0018214807403150735
2021-07-07 00:00:00-04:00,-0.008123561572602845,0.003533913146223977
2021-07-08 00:00:00-04:00,-0.004464892517324515,-0.008148027895829024
2021-07-09 00:00:00-04:00,0.021821815883099487,0.010674798818937292
2021-07-12 00:00:00-04:00,-0.0008944539716074674,0.003582006458986431
2021-07-13 00:00:00-04:00,-0.013270373072830133,-0.003409110052338016
2021-07-14 00:00:00-04:00,-0.01829913270265456,0.0014923432242621715
2021-07-15 00:00:00-04:00,-0.010760733818606627,-0.0034156744813360618
2021-07-16 00:00:00-04:00,-0.01792497994745152,-0.007843458853188157
2021-07-19 00:00:00-04:00,-0.02589946378035326,-0.014767848932619954
2021-07-20 00:00:00-04:00,0.02506452631152333,0.014330283407178346
2021-07-21 00:00:00-04:00,0.024336409975403806,0.00809632248099934
2021-07-22 00:00:00-04:00,-0.010462113317358513,0.002094087380176912
2021-07-23 00:00:00-04:00,-0.003007809031751901,0.010288072100010037
2021-07-26 00:00:00-04:00,0.009219112640947042,0.0024548397787986787
2021-07-27 00:00:00-04:00,-0.010298928758352543,-0.004557447987295515
2021-07-28 00:00:00-04:00,0.004801622055670996,-0.0004101782767494955
2021-07-29 00:00:00-04:00,0.005479720877853894,0.004147473678687286
2021-07-30 00:00:00-04:00,-0.013701104241064244,-0.004856550127883219
2021-08-02 00:00:00-04:00,-0.0011735801670117619,-0.0020980065402894654
2021-08-03 00:00:00-04:00,0.006640897825075926,0.008135502308614928
2021-08-04 00:00:00-04:00,-0.020454602696972284,-0.004918906561199421
2021-08-05 00:00:00-04:00,0.013007267947856244,0.006332891419867925
2021-08-06 00:00:00-04:00,0.012422470332652025,0.0016524306206124884
2021-08-09 00:00:00-04:00,-0.006925410057961256,-0.000813685921321361
2021-08-10 00:00:00-04:00,0.024490615295156004,0.0012439833235675657
2021-08-11 00:00:00-04:00,0.007893119364973389,0.002484948454992031
2021-08-12 00:00:00-04:00,-0.000380361632943238,0.0029969890389840437
2021-08-13 00:00:00-04:00,-0.01151805326995064,0.0018197811561160293
2021-08-16 00:00:00-04:00,-0.008233498546490674,0.00235463958798543
2021-08-17 00:00:00-04:00,-0.005606329055440784,-0.006555220879254198
2021-08-18 00:00:00-04:00,-0.009390801163661,-0.010945143155452808
2021-08-19 00:00:00-04:00,-0.016803025454913405,0.001548456473909221
2021-08-20 00:00:00-04:00,0.010600905962939833,0.007957104365530432
2021-08-23 00:00:00-04:00,0.019685525459164015,0.008796626300388022
2021-08-24 00:00:00-04:00,0.01474935160826545,0.0015874158537825256
2021-08-25 00:00:00-04:00,0.006315244536509784,0.002098253272275974
2021-08-26 00:00:00-04:00,-0.012911839584563805,-0.005903179737571818
2021-08-27 00:00:00-04:00,0.0220868639184253,0.008940856900988337
2021-08-30 00:00:00-04:00,-0.00843312071674821,0.00439767622407361
2021-08-31 00:00:00-04:00,0.008980266432672884,-0.0014815635776586067
2021-09-01 00:00:00-04:00,-0.0062533199378580874,0.0005314423492683851
2021-09-02 00:00:00-04:00,0.02479553414000667,0.0030765969129815662
2021-09-03 00:00:00-04:00,-0.008623714657951271,-0.00024285309632354757
2021-09-07 00:00:00-04:00,-0.003808286904984659,-0.0035754692148486367
2021-09-08 00:00:00-04:00,-0.011709081696600537,-0.0012182748524207643
2021-09-09 00:00:00-04:00,-0.00391111336651982,-0.00428008505309152
2021-09-10 00:00:00-04:00,-0.01391833882537113,-0.007884520052490074
2021-09-13 00:00:00-04:00,0.026836295514176482,0.0025591605135721895
2021-09-14 00:00:00-04:00,-0.024005033131138366,-0.005396321537254889
2021-09-15 00:00:00-04:00,0.02085971933529382,0.008352630324946375
2021-09-16 00:00:00-04:00,-0.003922416020600572,-0.0015855067564839453
2021-09-17 00:00:00-04:00,-0.0009975925803330176,-0.009740904787638782
2021-09-20 00:00:00-04:00,-0.02023624900117299,-0.016674296301974034
2021-09-21 00:00:00-04:00,-0.0029058969484182682,-0.000944579595701267
2021-09-22 00:00:00-04:00,0.01995769452284263,0.009754789554754062
2021-09-23 00:00:00-04:00,0.020434112420919415,0.01215005565761218
2021-09-24 00:00:00-04:00,-7.712673560697492e-05,0.001647106011639199
2021-09-27 00:00:00-04:00,0.02069021412558581,-0.002860799168780126
2021-09-28 00:00:00-04:00,-0.007839423570820464,-0.020151918456499107
2021-09-29 00:00:00-04:00,0.00659161195901774,0.001683031618223474
2021-09-30 00:00:00-04:00,-0.013843640126158945,-0.01222230438659444
2021-10-01 00:00:00-04:00,0.01835470454731449,0.01188422800038702
2021-10-04 00:00:00-04:00,0.006850169995751219,-0.01289592117815841
2021-10-05 00:00:00-04:00,0.005883715852595378,0.01040494160940253
2021-10-06 00:00:00-04:00,-0.009678928240847451,0.004156147217264872
2021-10-07 00:00:00-04:00,0.012929337643496353,0.008645544873398636
2021-10-08 00:00:00-04:00,-0.0005237617808925455,-0.0018237637473017543
2021-10-11 00:00:00-04:00,-0.01142667532330625,-0.007239716942756491
2021-10-12 00:00:00-04:00,0.0016289229559246054,-0.0024615951536494096
2021-10-13 00:00:00-04:00,-0.001737780912156478,0.003597793915294023
2021-10-14 00:00:00-04:00,0.0118006742577762,0.016820525581599632
2021-10-15 00:00:00-04:00,0.005090834160631746,0.007615858894185923
2021-10-18 00:00:00-04:00,-0.0015604920868055538,0.0029605636261627044
2021-10-19 00:00:00-04:00,0.0024360349914696712,0.007714724433147246
2021-10-20 00:00:00-04:00,0.017031984607041546,0.003927732129011652
2021-10-21 00:00:00-04:00,0.0002746196493407238,0.0026083147584208266
2021-10-22 00:00:00-04:00,0.01198488112134689,-0.0010362257451957957
2021-10-25 00:00:00-04:00,0.0011658043842884824,0.005362832142579599
2021-10-26 00:00:00-04:00,0.0016333839344590928,0.0009000494295812178
2021-10-27 00:00:00-04:00,-0.023079824679984973,-0.004430259368313649
2021-10-28 00:00:00-04:00,0.008704269665346898,0.009648878897468016
2021-10-29 00:00:00-04:00,-0.012959012723552089,0.0020291492308970316
2021-11-01 00:00:00-04:00,0.02166283756010634,0.0017201275389755466
2021-11-02 00:00:00-04:00,-0.0033484394955645147,0.0040431955274551346
2021-11-03 00:00:00-04:00,0.015304811077214037,0.006105289641120892
2021-11-04 00:00:00-04:00,-0.006007043889428881,0.004712423702791568
2021-11-05 00:00:00-04:00,0.021796304519392972,0.0034697895209006013
2021-11-08 00:00:00-05:00,0.006645005826534917,0.0008536094784730164
2021-11-09 00:00:00-05:00,0.00045027622153352985,-0.0033053275091543544
2021-11-10 00:00:00-05:00,-0.010020558400082485,-0.008044939919856442
2021-11-11 00:00:00-05:00,0.0050650260822420355,0.00032349368177064797
2021-11-12 00:00:00-05:00,-0.005784313934755009,0.007546924905921237
2021-11-15 00:00:00-05:00,0.0024102167911037643,0.0003423232040846713
2021-11-16 00:00:00-05:00,-0.00647652841397024,0.003957855144154587
2021-11-17 00:00:00-05:00,-0.0054295715739826,-0.0024291462983060397
2021-11-18 00:00:00-05:00,-0.0056728657149448525,0.0033964472115584066
2021-11-19 00:00:00-05:00,-0.023052103497990688,-0.0017883843014178114
2021-11-22 00:00:00-05:00,0.01430228238366268,-0.002815009852500161
2021-11-23 00:00:00-05:00,0.01399681900159765,0.00132600400568883
2021-11-24 00:00:00-05:00,0.000353341547607533,0.0026697418190726463
2021-11-26 00:00:00-05:00,-0.040281944795320206,-0.022303196641114464
2021-11-29 00:00:00-05:00,0.00476370412521912,0.012266576778307448
2021-11-30 00:00:00-05:00,-0.025793474483715866,-0.019457783671234408
2021-12-01 00:00:00-05:00,-0.024590628917466495,-0.01110703387771117
2021-12-02 00:00:00-05:00,0.03649594317835055,0.01531637022905108
2021-12-03 00:00:00-05:00,-0.006773039985706703,-0.008701368119944375
2021-12-06 00:00:00-05:00,0.026640538198803753,0.011843358718230501
2021-12-07 00:00:00-05:00,0.012119982254129668,0.020684888783017552
2021-12-08 00:00:00-05:00,-0.0028019840661329233,0.0026479872203681865
2021-12-09 00:00:00-05:00,-0.014407751025768389,-0.006751674857724321
2021-12-10 00:00:00-05:00,0.009560337123875889,0.009413580864753968
2021-12-13 00:00:00-05:00,-0.023260904099885203,-0.008858455906991303
2021-12-14 00:00:00-05:00,-0.0008021472647223471,-0.006879987658150677
2021-12-15 00:00:00-05:00,0.0013454861161764254,0.01562491858620274
2021-12-16 00:00:00-05:00,0.0027373449964624708,-0.00881820293023483
2021-12-17 00:00:00-05:00,-0.005911123598132723,-0.010643025987760457
2021-12-20 00:00:00-05:00,-0.010705749467479053,-0.010633423908228856
2021-12-21 00:00:00-05:00,0.027432606203689917,0.017759006218186935
2021-12-22 00:00:00-05:00,0.009165399859826052,0.00999862974582122
2021-12-23 00:00:00-05:00,0.007378054710735138,0.006222045293252432
2021-12-27 00:00:00-05:00,0.010125494329075075,0.014152173578146687
